t,tau,detuning,population,dP_dtau,heat_power,mutual_information
2.286000000000000032e+00,1.828800000000000203e+00,2.138996943543132190e-01,3.539650532799506477e-01,-1.740239815715975691e-01,-1.094402440824897710e-01,1.299733338152631701e+00
2.288000000000000256e+00,1.830400000000000249e+00,2.140630639264430868e-01,3.536870221015263605e-01,-1.735150861516655263e-01,-1.090975321380634189e-01,1.299398442144955368e+00
2.290000000000000036e+00,1.832000000000000073e+00,2.142263775539305637e-01,3.534098044036034780e-01,-1.730071310582899924e-01,-1.087555520645395318e-01,1.299063852637576844e+00
2.292000000000000259e+00,1.833600000000000341e+00,2.143896352132740046e-01,3.531333986808823378e-01,-1.725001172619932688e-01,-1.084143040383580420e-01,1.298729573489453504e+00
2.294000000000000039e+00,1.835200000000000164e+00,2.145528368810235842e-01,3.528578034265215102e-01,-1.719940457190084204e-01,-1.080737882266805672e-01,1.298395608529346656e+00
2.296000000000000263e+00,1.836800000000000210e+00,2.147159825337814631e-01,3.525830171321612805e-01,-1.714889173713264603e-01,-1.077340047874301154e-01,1.298061961555911026e+00
2.298000000000000043e+00,1.838400000000000034e+00,2.148790721482015109e-01,3.523090382879460747e-01,-1.709847331467457265e-01,-1.073949538693321493e-01,1.297728636337784458e+00
2.300000000000000266e+00,1.840000000000000302e+00,2.150421057009897774e-01,3.520358653825473305e-01,-1.704814939589191503e-01,-1.070566356119540818e-01,1.297395636613678516e+00
2.302000000000000046e+00,1.841600000000000126e+00,2.152050831689038546e-01,3.517634969031854797e-01,-1.699792007074026612e-01,-1.067190501457458279e-01,1.297062966092467295e+00
2.304000000000000270e+00,1.843200000000000394e+00,2.153680045287534872e-01,3.514919313356531516e-01,-1.694778542777034547e-01,-1.063821975920796886e-01,1.296730628453278911e+00
2.306000000000000050e+00,1.844800000000000217e+00,2.155308697574001287e-01,3.512211671643375444e-01,-1.689774555413280088e-01,-1.060460780632905414e-01,1.296398627345585419e+00
2.307999999999999829e+00,1.846400000000000041e+00,2.156936788317571352e-01,3.509512028722424071e-01,-1.684780053558296298e-01,-1.057106916627154058e-01,1.296066966389294528e+00
2.310000000000000053e+00,1.848000000000000087e+00,2.158564317287897660e-01,3.506820369410106886e-01,-1.679795045648573570e-01,-1.053760384847338416e-01,1.295735649174839299e+00
2.311999999999999833e+00,1.849599999999999911e+00,2.160191284255149058e-01,3.504136678509461311e-01,-1.674819539982029815e-01,-1.050421186148072089e-01,1.295404679263270076e+00
2.314000000000000057e+00,1.851200000000000179e+00,2.161817688990015085e-01,3.501460940810364741e-01,-1.669853544718500060e-01,-1.047089321295189418e-01,1.295074060186346188e+00
2.315999999999999837e+00,1.852800000000000002e+00,2.163443531263702091e-01,3.498793141089746039e-01,-1.664897067880208859e-01,-1.043764790966139749e-01,1.294743795446626766e+00
2.318000000000000060e+00,1.854400000000000048e+00,2.165068810847935177e-01,3.496133264111804806e-01,-1.659950117352249066e-01,-1.040447595750381288e-01,1.294413888517563338e+00
2.319999999999999840e+00,1.855999999999999872e+00,2.166693527514956252e-01,3.493481294628241751e-01,-1.655012700883067567e-01,-1.037137736149783135e-01,1.294084342843592417e+00
2.322000000000000064e+00,1.857600000000000140e+00,2.168317681037527089e-01,3.490837217378461865e-01,-1.650084826084932954e-01,-1.033835212579010954e-01,1.293755161840225210e+00
2.323999999999999844e+00,1.859199999999999964e+00,2.169941271188924881e-01,3.488201017089803679e-01,-1.645166500434429302e-01,-1.030540025365933865e-01,1.293426348894143763e+00
2.326000000000000068e+00,1.860800000000000232e+00,2.171564297742946403e-01,3.485572678477746877e-01,-1.640257731272911634e-01,-1.027252174752001507e-01,1.293097907363290000e+00
2.327999999999999847e+00,1.862400000000000055e+00,2.173186760473904966e-01,3.482952186246138226e-01,-1.635358525807010521e-01,-1.023971660892655094e-01,1.292769840576961204e+00
2.330000000000000071e+00,1.864000000000000101e+00,2.174808659156632629e-01,3.480339525087397523e-01,-1.630468891109082552e-01,-1.020698483857702399e-01,1.292442151835902386e+00
2.331999999999999851e+00,1.865599999999999925e+00,2.176429993566476595e-01,3.477734679682735752e-01,-1.625588834117708825e-01,-1.017432643631723810e-01,1.292114844412397101e+00
2.334000000000000075e+00,1.867200000000000193e+00,2.178050763479303931e-01,3.475137634702372691e-01,-1.620718361638160687e-01,-1.014174140114454808e-01,1.291787921550364260e+00
2.335999999999999854e+00,1.868800000000000017e+00,2.179670968671496845e-01,3.472548374805738414e-01,-1.615857480342872410e-01,-1.010922973121175378e-01,1.291461386465450278e+00
2.338000000000000078e+00,1.870400000000000063e+00,2.181290608919956575e-01,3.469966884641702554e-01,-1.611006196771926080e-01,-1.007679142383104132e-01,1.291135242345121448e+00
2.339999999999999858e+00,1.871999999999999886e+00,2.182909684002098949e-01,3.467393148848770257e-01,-1.606164517333528441e-01,-1.004442647547789530e-01,1.290809492348760301e+00
2.342000000000000082e+00,1.873600000000000154e+00,2.184528193695859100e-01,3.464827152055299231e-01,-1.601332448304473022e-01,-1.001213488179487354e-01,1.290484139607756653e+00
2.343999999999999861e+00,1.875199999999999978e+00,2.186146137779687026e-01,3.462268878879709577e-01,-1.596509995830630024e-01,-9.979916637595603879e-02,1.290159187225604853e+00
2.346000000000000085e+00,1.876800000000000246e+00,2.187763516032550926e-01,3.459718313930690292e-01,-1.591697165927406787e-01,-9.947771736868542269e-02,1.289834638277995715e+00
2.347999999999999865e+00,1.878400000000000070e+00,2.189380328233934414e-01,3.457175441807415761e-01,-1.586893964480236285e-01,-9.915700172780939070e-02,1.289510495812912438e+00
2.350000000000000089e+00,1.880000000000000115e+00,2.190996574163838750e-01,3.454640247099742267e-01,-1.582100397245038426e-01,-9.883701937682604077e-02,1.289186762850724310e+00
2.351999999999999869e+00,1.881599999999999939e+00,2.192612253602780059e-01,3.452112714388420045e-01,-1.577316469848698277e-01,-9.851777023109797859e-02,1.288863442384281743e+00
2.354000000000000092e+00,1.883200000000000207e+00,2.194227366331791829e-01,3.449592828245301446e-01,-1.572542187789541801e-01,-9.819925419789071741e-02,1.288540537379011974e+00
2.355999999999999872e+00,1.884800000000000031e+00,2.195841912132423523e-01,3.447080573233540224e-01,-1.567777556437804087e-01,-9.788147117641084194e-02,1.288218050773012546e+00
2.358000000000000096e+00,1.886400000000000077e+00,2.197455890786740862e-01,3.444575933907806919e-01,-1.563022581036103142e-01,-9.756442105784440821e-02,1.287895985477148342e+00
2.359999999999999876e+00,1.887999999999999901e+00,2.199069302077324151e-01,3.442078894814476486e-01,-1.558277266699913122e-01,-9.724810372539514913e-02,1.287574344375144619e+00
2.362000000000000099e+00,1.889600000000000168e+00,2.200682145787271615e-01,3.439589440491846450e-01,-1.553541618418031456e-01,-9.693251905432233306e-02,1.287253130323684935e+00
2.363999999999999879e+00,1.891199999999999992e+00,2.202294421700195237e-01,3.437107555470333975e-01,-1.548815641053056524e-01,-9.661766691197926082e-02,1.286932346152505069e+00
2.366000000000000103e+00,1.892800000000000260e+00,2.203906129600223807e-01,3.434633224272672369e-01,-1.544099339341848398e-01,-9.630354715785063857e-02,1.286611994664489611e+00
2.367999999999999883e+00,1.894400000000000084e+00,2.205517269272001257e-01,3.432166431414119256e-01,-1.539392717896007901e-01,-9.599015964359096376e-02,1.286292078635766334e+00
2.370000000000000107e+00,1.896000000000000130e+00,2.207127840500687221e-01,3.429707161402650861e-01,-1.534695781202340958e-01,-9.567750421306217556e-02,1.285972600815803890e+00
2.371999999999999886e+00,1.897599999999999953e+00,2.208737843071955365e-01,3.427255398739170178e-01,-1.530008533623342104e-01,-9.536558070237213802e-02,1.285653563927506848e+00
2.374000000000000110e+00,1.899200000000000221e+00,2.210347276771995884e-01,3.424811127917690157e-01,-1.525330979397625242e-01,-9.505438893991001448e-02,1.285334970667312060e+00
2.375999999999999890e+00,1.900800000000000045e+00,2.211956141387513286e-01,3.422374333425547421e-01,-1.520663122640448228e-01,-9.474392874638742912e-02,1.285016823705284583e+00
2.378000000000000114e+00,1.902400000000000091e+00,2.213564436705727501e-01,3.419944999743592118e-01,-1.516004967344124488e-01,-9.443419993487250919e-02,1.284699125685214938e+00
2.379999999999999893e+00,1.903999999999999915e+00,2.215172162514372212e-01,3.417523111346382203e-01,-1.511356517378533715e-01,-9.412520231082993627e-02,1.284381879224714584e+00
2.382000000000000117e+00,1.905600000000000183e+00,2.216779318601697080e-01,3.415108652702381620e-01,-1.506717776491564575e-01,-9.381693567215690366e-02,1.284065086915312737e+00
2.383999999999999897e+00,1.907200000000000006e+00,2.218385904756464966e-01,3.412701608274155696e-01,-1.502088748309587940e-01,-9.350939980922086392e-02,1.283748751322553172e+00
2.386000000000000121e+00,1.908800000000000274e+00,2.219991920767954430e-01,3.410301962518565988e-01,-1.497469436337924009e-01,-9.320259450489684627e-02,1.283432874986091043e+00
2.387999999999999901e+00,1.910400000000000098e+00,2.221597366425957232e-01,3.407909699886958466e-01,-1.492859843961310551e-01,-9.289651953460474620e-02,1.283117460419788802e+00
2.390000000000000124e+00,1.912000000000000144e+00,2.223202241520780553e-01,3.405524804825364460e-01,-1.488259974444361700e-01,-9.259117466634601834e-02,1.282802510111815231e+00
2.391999999999999904e+00,1.913599999999999968e+00,2.224806545843243943e-01,3.403147261774681076e-01,-1.483669830932035083e-01,-9.228655966074096606e-02,1.282488026524739144e+00
2.394000000000000128e+00,1.915200000000000236e+00,2.226410279184682650e-01,3.400777055170877139e-01,-1.479089416450100891e-01,-9.198267427106583682e-02,1.282174012095629978e+00
2.395999999999999908e+00,1.916800000000000059e+00,2.228013441336944012e-01,3.398414169445166944e-01,-1.474518733905593737e-01,-9.167951824328912647e-02,1.281860469236152378e+00
2.398000000000000131e+00,1.918400000000000105e+00,2.229616032092391065e-01,3.396058589024212870e-01,-1.469957786087291718e-01,-9.137709131610924351e-02,1.281547400332663678e+00
2.399999999999999911e+00,1.919999999999999929e+00,2.231218051243898104e-01,3.393710298330310238e-01,-1.465406575666172440e-01,-9.107539322099082735e-02,1.281234807746313376e+00
2.402000000000000135e+00,1.921600000000000197e+00,2.232819498584854845e-01,3.391369281781572154e-01,-1.460865105195862101e-01,-9.077442368220067781e-02,1.280922693813137059e+00
2.403999999999999915e+00,1.923200000000000021e+00,2.234420373909162816e-01,3.389035523792119364e-01,-1.456333377113124827e-01,-9.047418241684598850e-02,1.280611060844156990e+00
2.406000000000000139e+00,1.924800000000000288e+00,2.236020677011237578e-01,3.386709008772270102e-01,-1.451811393738290934e-01,-9.017466913490870817e-02,1.280299911125477141e+00
2.407999999999999918e+00,1.926400000000000112e+00,2.237620407686007340e-01,3.384389721128718276e-01,-1.447299157275752368e-01,-8.987588353928432916e-02,1.279989246918381784e+00
2.410000000000000142e+00,1.928000000000000158e+00,2.239219565728914063e-01,3.382077645264728316e-01,-1.442796669814393473e-01,-8.957782532581620716e-02,1.279679070459434076e+00
2.411999999999999922e+00,1.929599999999999982e+00,2.240818150935910691e-01,3.379772765580311145e-01,-1.438303933328068385e-01,-8.928049418333308673e-02,1.279369383960570872e+00
2.414000000000000146e+00,1.931200000000000250e+00,2.242416163103464755e-01,3.377475066472407916e-01,-1.433820949676051781e-01,-8.898388979368465623e-02,1.279060189609202647e+00
2.415999999999999925e+00,1.932800000000000074e+00,2.244013602028554766e-01,3.375184532335086529e-01,-1.429347720603505734e-01,-8.868801183177824066e-02,1.278751489568311417e+00
2.418000000000000149e+00,1.934400000000000119e+00,2.245610467508673269e-01,3.372901147559702606e-01,-1.424884247741921850e-01,-8.839285996561391245e-02,1.278443285976546884e+00
2.419999999999999929e+00,1.935999999999999943e+00,2.247206759341822679e-01,3.370624896535099335e-01,-1.420430532609604779e-01,-8.809843385632193380e-02,1.278135580948325467e+00
2.422000000000000153e+00,1.937600000000000211e+00,2.248802477326520000e-01,3.368355763647775669e-01,-1.415986576612100478e-01,-8.780473315819692370e-02,1.277828376573926672e+00
2.423999999999999932e+00,1.939200000000000035e+00,2.250397621261792658e-01,3.366093733282075062e-01,-1.411552381042676108e-01,-8.751175751873523090e-02,1.277521674919593231e+00
2.426000000000000156e+00,1.940800000000000303e+00,2.251992190947180172e-01,3.363838789820361996e-01,-1.407127947082758845e-01,-8.721950657866943402e-02,1.277215478027627249e+00
2.427999999999999936e+00,1.942400000000000126e+00,2.253586186182734152e-01,3.361590917643195175e-01,-1.402713275802404680e-01,-8.692797997200492344e-02,1.276909787916487904e+00
2.430000000000000160e+00,1.944000000000000172e+00,2.255179606769018019e-01,3.359350101129512378e-01,-1.398308368160744442e-01,-8.663717732605497046e-02,1.276604606580890700e+00
2.431999999999999940e+00,1.945599999999999996e+00,2.256772452507105065e-01,3.357116324656808648e-01,-1.393913225006445378e-01,-8.634709826147655976e-02,1.276299935991904722e+00
2.434000000000000163e+00,1.947200000000000264e+00,2.258364723198581780e-01,3.354889572601305603e-01,-1.389527847078153022e-01,-8.605774239230526423e-02,1.275995778097050337e+00
2.435999999999999943e+00,1.948800000000000088e+00,2.259956418645544252e-01,3.352669829338128515e-01,-1.385152235004960264e-01,-8.576910932599136894e-02,1.275692134820397783e+00
2.438000000000000167e+00,1.950400000000000134e+00,2.261547538650601208e-01,3.350457079241488945e-01,-1.380786389306847550e-01,-8.548119866343459328e-02,1.275389008062664420e+00
2.439999999999999947e+00,1.951999999999999957e+00,2.263138083016870139e-01,3.348251306684847939e-01,-1.376430310395143075e-01,-8.519400999901961813e-02,1.275086399701313766e+00
2.442000000000000171e+00,1.953600000000000225e+00,2.264728051547981458e-01,3.346052496041098667e-01,-1.372083998572963537e-01,-8.490754292065058606e-02,1.274784311590651864e+00
2.443999999999999950e+00,1.955200000000000049e+00,2.266317444048073781e-01,3.343860631682735174e-01,-1.367747454035686261e-01,-8.462179700978757213e-02,1.274482745561928088e+00
2.446000000000000174e+00,1.956800000000000317e+00,2.267906260321798373e-01,3.341675697982024462e-01,-1.363420676871365256e-01,-8.433677184147921058e-02,1.274181703423429735e+00
2.447999999999999954e+00,1.958400000000000141e+00,2.269494500174314977e-01,3.339497679311176914e-01,-1.359103667061223042e-01,-8.405246698440033137e-02,1.273881186960582834e+00
2.450000000000000178e+00,1.960000000000000187e+00,2.271082163411295429e-01,3.337326560042516710e-01,-1.354796424480058659e-01,-8.376888200088422609e-02,1.273581197936048515e+00
2.451999999999999957e+00,1.961600000000000010e+00,2.272669249838919214e-01,3.335162324548660573e-01,-1.350498948896730611e-01,-8.348601644695941015e-02,1.273281738089821813e+00
2.454000000000000181e+00,1.963200000000000278e+00,2.274255759263877630e-01,3.333004957202671537e-01,-1.346211239974584306e-01,-8.320386987238302667e-02,1.272982809139330040e+00
2.455999999999999961e+00,1.964800000000000102e+00,2.275841691493370178e-01,3.330854442378237690e-01,-1.341933297271904468e-01,-8.292244182067583236e-02,1.272684412779528706e+00
2.458000000000000185e+00,1.966400000000000148e+00,2.277427046335107619e-01,3.328710764449837600e-01,-1.337665120242362282e-01,-8.264173182915651727e-02,1.272386550683002548e+00
2.459999999999999964e+00,1.967999999999999972e+00,2.279011823597307806e-01,3.326573907792909068e-01,-1.333406708235465588e-01,-8.236173942897652422e-02,1.272089224500060789e+00
2.462000000000000188e+00,1.969600000000000239e+00,2.280596023088699853e-01,3.324443856784011220e-01,-1.329158060496994642e-01,-8.208246414515368850e-02,1.271792435858837056e+00
2.463999999999999968e+00,1.971200000000000063e+00,2.282179644618520520e-01,3.322320595800995480e-01,-1.324919176169464530e-01,-8.180390549660762622e-02,1.271496186365386194e+00
2.466000000000000192e+00,1.972800000000000331e+00,2.283762687996516993e-01,3.320204109223162670e-01,-1.320690054292542326e-01,-8.152606299619218067e-02,1.271200477603781742e+00
2.467999999999999972e+00,1.974400000000000155e+00,2.285345153032943277e-01,3.318094381431438977e-01,-1.316470693803526715e-01,-8.124893615073171260e-02,1.270905311136216076e+00
2.470000000000000195e+00,1.976000000000000201e+00,2.286927039538564355e-01,3.315991396808524172e-01,-1.312261093537752665e-01,-8.097252446105275558e-02,1.270610688503094998e+00
2.471999999999999975e+00,1.977600000000000025e+00,2.288508347324651193e-01,3.313895139739072571e-01,-1.308061252229063831e-01,-8.069682742201991776e-02,1.270316611223138104e+00
2.474000000000000199e+00,1.979200000000000292e+00,2.290089076202985185e-01,3.311805594609836256e-01,-1.303871168510244427e-01,-8.042184452256889715e-02,1.270023080793475589e+00
2.475999999999999979e+00,1.980800000000000116e+00,2.291669225985854264e-01,3.309722745809838829e-01,-1.299690840913449441e-01,-8.014757524573973280e-02,1.269730098689746178e+00
2.478000000000000203e+00,1.982400000000000162e+00,2.293248796486055952e-01,3.307646577730533610e-01,-1.295520267870666486e-01,-7.987401906871172130e-02,1.269437666366193929e+00
2.479999999999999982e+00,1.983999999999999986e+00,2.294827787516893480e-01,3.305577074765962409e-01,-1.291359447714139908e-01,-7.960117546283618228e-02,1.269145785255767489e+00
2.482000000000000206e+00,1.985600000000000254e+00,2.296406198892180506e-01,3.303514221312914834e-01,-1.287208378676806264e-01,-7.932904389366954301e-02,1.268854456770217132e+00
2.483999999999999986e+00,1.987200000000000077e+00,2.297984030426235003e-01,3.301458001771083173e-01,-1.283067058892763956e-01,-7.905762382100889329e-02,1.268563682300190676e+00
2.486000000000000210e+00,1.988800000000000345e+00,2.299561281933885371e-01,3.299408400543228925e-01,-1.278935486397663468e-01,-7.878691469892230848e-02,1.268273463215333408e+00
2.487999999999999989e+00,1.990400000000000169e+00,2.301137953230465161e-01,3.297365402035333237e-01,-1.274813659129188370e-01,-7.851691597578483450e-02,1.267983800864385113e+00
2.490000000000000213e+00,1.992000000000000215e+00,2.302714044131816129e-01,3.295328990656753998e-01,-1.270701574927465827e-01,-7.824762709431012930e-02,1.267694696575275337e+00
2.491999999999999993e+00,1.993600000000000039e+00,2.304289554454285738e-01,3.293299150820384602e-01,-1.266599231535514014e-01,-7.797904749158424131e-02,1.267406151655223523e+00
2.494000000000000217e+00,1.995200000000000307e+00,2.305864484014729376e-01,3.291275866942804940e-01,-1.262506626599672332e-01,-7.771117659909834718e-02,1.267118167390834049e+00
2.495999999999999996e+00,1.996800000000000130e+00,2.307438832630507863e-01,3.289259123444439603e-01,-1.258423757670040499e-01,-7.744401384278200295e-02,1.266830745048195705e+00
2.498000000000000220e+00,1.998400000000000176e+00,2.309012600119489944e-01,3.287248904749707212e-01,-1.254350622200908205e-01,-7.717755864303570135e-02,1.266543885872976283e+00
2.500000000000000000e+00,2.000000000000000000e+00,2.310585786300048683e-01,3.285245195287178066e-01,-1.250287217551195318e-01,-7.691181041476419233e-02,1.266257591090522272e+00
2.502000000000000224e+00,2.001600000000000268e+00,2.312158390991064794e-01,3.283247979489722912e-01,-1.246233540984877097e-01,-7.664676856740863797e-02,1.265971861905953233e+00
2.504000000000000004e+00,2.003200000000000092e+00,2.313730414011923586e-01,3.281257241794668378e-01,-1.242189589671420930e-01,-7.638243250497961379e-02,1.265686699504261492e+00
2.506000000000000227e+00,2.004800000000000360e+00,2.315301855182517188e-01,3.279272966643939635e-01,-1.238155360686213347e-01,-7.611880162608931910e-02,1.265402105050406734e+00
2.508000000000000007e+00,2.006400000000000183e+00,2.316872714323242322e-01,3.277295138484222492e-01,-1.234130851011000229e-01,-7.585587532398474497e-02,1.265118079689414143e+00
2.510000000000000231e+00,2.008000000000000451e+00,2.318442991255001973e-01,3.275323741767103281e-01,-1.230116057534309248e-01,-7.559365298657950982e-02,1.264834624546470776e+00
2.512000000000000011e+00,2.009600000000000275e+00,2.320012685799203445e-01,3.273358760949221513e-01,-1.226110977051874940e-01,-7.533213399648595876e-02,1.264551740727021922e+00
2.514000000000000234e+00,2.011200000000000099e+00,2.321581797777760581e-01,3.271400180492416432e-01,-1.222115606267076826e-01,-7.507131773104791517e-02,1.264269429316868365e+00
2.516000000000000014e+00,2.012799999999999923e+00,2.323150327013089878e-01,3.269447984863877998e-01,-1.218129941791370324e-01,-7.481120356237315472e-02,1.263987691382262080e+00
2.518000000000000238e+00,2.014400000000000190e+00,2.324718273328114648e-01,3.267502158536286228e-01,-1.214153980144697387e-01,-7.455179085736428346e-02,1.263706527970002380e+00
2.520000000000000018e+00,2.016000000000000014e+00,2.326285636546261137e-01,3.265562685987967728e-01,-1.210187717755931563e-01,-7.429307897775193348e-02,1.263425940107534284e+00
2.522000000000000242e+00,2.017600000000000282e+00,2.327852416491461018e-01,3.263629551703032816e-01,-1.206231150963290866e-01,-7.403506728012589078e-02,1.263145928803041773e+00
2.524000000000000021e+00,2.019200000000000106e+00,2.329418612988149173e-01,3.261702740171524839e-01,-1.202284276014771863e-01,-7.377775511596743052e-02,1.262866495045546600e+00
2.526000000000000245e+00,2.020800000000000374e+00,2.330984225861265913e-01,3.259782235889557289e-01,-1.198347089068568100e-01,-7.352114183168066697e-02,1.262587639805001993e+00
2.528000000000000025e+00,2.022400000000000198e+00,2.332549254936253369e-01,3.257868023359465348e-01,-1.194419586193498639e-01,-7.326522676862458339e-02,1.262309364032390580e+00
2.530000000000000249e+00,2.024000000000000465e+00,2.334113700039059103e-01,3.255960087089947996e-01,-1.190501763369431337e-01,-7.301000926314453465e-02,1.262031668659819417e+00
2.532000000000000028e+00,2.025600000000000289e+00,2.335677560996133606e-01,3.254058411596202904e-01,-1.186593616487695707e-01,-7.275548864660316695e-02,1.261754554600615030e+00
2.534000000000000252e+00,2.027200000000000113e+00,2.337240837634430579e-01,3.252162981400072428e-01,-1.182695141351517293e-01,-7.250166424541265586e-02,1.261478022749419559e+00
2.536000000000000032e+00,2.028799999999999937e+00,2.338803529781406099e-01,3.250273781030186826e-01,-1.178806333676436363e-01,-7.224853538106590367e-02,1.261202073982286898e+00
2.538000000000000256e+00,2.030400000000000205e+00,2.340365637265020837e-01,3.248390795022099153e-01,-1.174927189090719665e-01,-7.199610137016716760e-02,1.260926709156777736e+00
2.540000000000000036e+00,2.032000000000000028e+00,2.341927159913736178e-01,3.246514007918427369e-01,-1.171057703135789524e-01,-7.174436152446393711e-02,1.260651929112054148e+00
2.542000000000000259e+00,2.033600000000000296e+00,2.343488097556518379e-01,3.244643404268991449e-01,-1.167197871266640458e-01,-7.149331515087781197e-02,1.260377734668975513e+00
2.544000000000000039e+00,2.035200000000000120e+00,2.345048450022833575e-01,3.242778968630954939e-01,-1.163347688852251344e-01,-7.124296155153517218e-02,1.260104126630193555e+00
2.546000000000000263e+00,2.036800000000000388e+00,2.346608217142652497e-01,3.240920685568955406e-01,-1.159507151176010775e-01,-7.099330002379850013e-02,1.259831105780246929e+00
2.548000000000000043e+00,2.038400000000000212e+00,2.348167398746446033e-01,3.239068539655247658e-01,-1.155676253436134227e-01,-7.074432986029742521e-02,1.259558672885656261e+00
2.550000000000000266e+00,2.040000000000000480e+00,2.349725994665188000e-01,3.237222515469836415e-01,-1.151854990746066787e-01,-7.049605034895843614e-02,1.259286828695018734e+00
2.552000000000000046e+00,2.041600000000000303e+00,2.351284004730353483e-01,3.235382597600613974e-01,-1.148043358134919201e-01,-7.024846077303709135e-02,1.259015573939103794e+00
2.554000000000000270e+00,2.043200000000000127e+00,2.352841428773919663e-01,3.233548770643493997e-01,-1.144241350547861719e-01,-7.000156041114709293e-02,1.258744909330946182e+00
2.556000000000000050e+00,2.044799999999999951e+00,2.354398266628363601e-01,3.231721019202539180e-01,-1.140448962846556946e-01,-6.975534853729216389e-02,1.258474835565939642e+00
2.558000000000000274e+00,2.046400000000000219e+00,2.355954518126665287e-01,3.229899327890102811e-01,-1.136666189809555083e-01,-6.950982442089526092e-02,1.258205353321933284e+00
2.560000000000000053e+00,2.048000000000000043e+00,2.357510183102303480e-01,3.228083681326963661e-01,-1.132893026132723163e-01,-6.926498732683002146e-02,1.257936463259325066e+00
2.561999999999999833e+00,2.049599999999999866e+00,2.359065261389259593e-01,3.226274064142445885e-01,-1.129129466429640710e-01,-6.902083651545001808e-02,1.257668166021154610e+00
2.564000000000000057e+00,2.051200000000000134e+00,2.360619752822015194e-01,3.224470460974561137e-01,-1.125375505232023843e-01,-6.877737124261974755e-02,1.257400462233197569e+00
2.565999999999999837e+00,2.052799999999999958e+00,2.362173657235550617e-01,3.222672856470135128e-01,-1.121631136990128563e-01,-6.853459075974435710e-02,1.257133352504060220e+00
2.568000000000000060e+00,2.054400000000000226e+00,2.363726974465349129e-01,3.220881235284936417e-01,-1.117896356073155989e-01,-6.829249431379937063e-02,1.256866837425271388e+00
2.569999999999999840e+00,2.056000000000000050e+00,2.365279704347390821e-01,3.219095582083810192e-01,-1.114171156769678400e-01,-6.805108114736167779e-02,1.256600917571378151e+00
2.572000000000000064e+00,2.057600000000000318e+00,2.366831846718158161e-01,3.217315881540801503e-01,-1.110455533288018798e-01,-6.781035049863767816e-02,1.256335593500035319e+00
2.573999999999999844e+00,2.059200000000000141e+00,2.368383401414631828e-01,3.215542118339286271e-01,-1.106749479756688748e-01,-6.757030160149493647e-02,1.256070865752103805e+00
2.576000000000000068e+00,2.060799999999999965e+00,2.369934368274292935e-01,3.213774277172098404e-01,-1.103052990224770158e-01,-6.733093368549032676e-02,1.255806734851738327e+00
2.577999999999999847e+00,2.062399999999999789e+00,2.371484747135119975e-01,3.212012342741661919e-01,-1.099366058662342160e-01,-6.709224597590099370e-02,1.255543201306484669e+00
2.580000000000000071e+00,2.064000000000000057e+00,2.373034537835592428e-01,3.210256299760103071e-01,-1.095688678960863582e-01,-6.685423769375242742e-02,1.255280265607368939e+00
2.581999999999999851e+00,2.065599999999999881e+00,2.374583740214687155e-01,3.208506132949385803e-01,-1.092020844933595386e-01,-6.661690805584907782e-02,1.255017928228991497e+00
2.584000000000000075e+00,2.067200000000000149e+00,2.376132354111880896e-01,3.206761827041441637e-01,-1.088362550315992855e-01,-6.638025627480302615e-02,1.254756189629620211e+00
2.585999999999999854e+00,2.068799999999999972e+00,2.377680379367147490e-01,3.205023366778283478e-01,-1.084713788766117487e-01,-6.614428155906382223e-02,1.254495050251281718e+00
2.588000000000000078e+00,2.070400000000000240e+00,2.379227815820959824e-01,3.203290736912129399e-01,-1.081074553865024879e-01,-6.590898311294678125e-02,1.254234510519852908e+00
2.589999999999999858e+00,2.072000000000000064e+00,2.380774663314288442e-01,3.201563922205534207e-01,-1.077444839117183001e-01,-6.567436013666320960e-02,1.253974570845154624e+00
2.592000000000000082e+00,2.073600000000000332e+00,2.382320921688602100e-01,3.199842907431502681e-01,-1.073824637950862998e-01,-6.544041182634881271e-02,1.253715231621040926e+00
2.593999999999999861e+00,2.075200000000000156e+00,2.383866590785866657e-01,3.198127677373620581e-01,-1.070213943718531791e-01,-6.520713737409220001e-02,1.253456493225493906e+00
2.596000000000000085e+00,2.076799999999999979e+00,2.385411670448546462e-01,3.196418216826161229e-01,-1.066612749697268270e-01,-6.497453596796483322e-02,1.253198356020711612e+00
2.597999999999999865e+00,2.078399999999999803e+00,2.386956160519601300e-01,3.194714510594225954e-01,-1.063021049089145770e-01,-6.474260679204890678e-02,1.252940820353202866e+00
2.600000000000000089e+00,2.080000000000000071e+00,2.388500060842490003e-01,3.193016543493841786e-01,-1.059438835021636743e-01,-6.451134902646633862e-02,1.252683886553874526e+00
2.601999999999999869e+00,2.081599999999999895e+00,2.390043371261166005e-01,3.191324300352097465e-01,-1.055866100548009667e-01,-6.428076184740760812e-02,1.252427554938126519e+00
2.604000000000000092e+00,2.083200000000000163e+00,2.391586091620081511e-01,3.189637766007254460e-01,-1.052302838647714289e-01,-6.405084442715951176e-02,1.252171825805939331e+00
2.605999999999999872e+00,2.084799999999999986e+00,2.393128221764183605e-01,3.187956925308862988e-01,-1.048749042226800460e-01,-6.382159593413513909e-02,1.251916699441965708e+00
2.608000000000000096e+00,2.086400000000000254e+00,2.394669761538917030e-01,3.186281763117886356e-01,-1.045204704118277289e-01,-6.359301553290003239e-02,1.251662176115622138e+00
