t,tau,population,population_rate,gamma,heat_power,mutual_information,mutual_information_rate,interaction_energy,bath_energy
2.784000000000000252e+00,2.227200000000000291e+00,1.013596467966963871e-01,-1.584107146289624735e-01,1.562857800271316266e+00,-2.727198863052218147e-01,6.561203872444894003e-01,-6.913702102949722539e-01,3.197744646388153700e-02,1.638443224481745952e+00
2.786000000000000032e+00,2.228800000000000114e+00,1.010432250284930139e-01,-1.580111662238933012e-01,1.563797732894372627e+00,-2.720004215378099555e-01,6.547382908818484282e-01,-6.907257634950055847e-01,3.196753425992745340e-02,1.638997856759662142e+00
2.788000000000000256e+00,2.230400000000000382e+00,1.007276017738889667e-01,-1.576122010153574449e-01,1.564736956302818838e+00,-2.712821203876332188e-01,6.533574861474032991e-01,-6.900785838741888556e-01,3.195750703955028277e-02,1.639551166288189199e+00
2.790000000000000036e+00,2.232000000000000206e+00,1.004127758658306391e-01,-1.572138196632080209e-01,1.565675466170497021e+00,-2.705649836403810071e-01,6.519779784935193501e-01,-6.894286847075095093e-01,3.194736506863529030e-02,1.640103155129463364e+00
2.792000000000000259e+00,2.233600000000000474e+00,1.000987461359513081e-01,-1.568160228205831286e-01,1.566613258148109145e+00,-2.698490120696594441e-01,6.505997733460227028e-01,-6.887760792580441827e-01,3.193710861364439102e-02,1.640653825346603645e+00
2.794000000000000039e+00,2.235200000000000298e+00,9.978551141458504026e-02,-1.564188111339216980e-01,1.567550327863118209e+00,-2.691342064370256804e-01,6.492228761042271312e-01,-6.881207807768521256e-01,3.192673794161036277e-02,1.641203179003692725e+00
2.796000000000000263e+00,2.236800000000000122e+00,9.947307053077934780e-02,-1.560221852429792277e-01,1.568486670919665871e+00,-2.684205674920214779e-01,6.478472921409548224e-01,-6.874628025028760581e-01,3.191625332013200284e-02,1.641751218165758752e+00
2.798000000000000043e+00,2.238399999999999945e+00,9.916142231230902493e-02,-1.556261457808434945e-01,1.569422282898471854e+00,-2.677080959722069609e-01,6.464730268025628002e-01,-6.868021576628356994e-01,3.190565501736881276e-02,1.642297944898756246e+00
2.800000000000000266e+00,2.240000000000000213e+00,9.885056558568949825e-02,-1.552306933739502903e-01,1.570357159356738030e+00,-2.669967926031944772e-01,6.451000854089674608e-01,-6.861388594711258504e-01,3.189494330203600930e-02,1.642843361269547664e+00
2.802000000000000046e+00,2.241600000000000037e+00,9.854049917618967758e-02,-1.548358286420996044e-01,1.571291295828066481e+00,-2.662866580986829046e-01,6.437284732536678877e-01,-6.854729211297170277e-01,3.188411844339913981e-02,1.643387469345882979e+00
2.804000000000000270e+00,2.243200000000000305e+00,9.823122190784577823e-02,-1.544415521984707496e-01,1.572224687822349365e+00,-2.655776931604902913e-01,6.423581956037728302e-01,-6.848043558280492160e-01,3.187318071126890584e-02,1.643930271196384352e+00
2.806000000000000050e+00,2.244800000000000129e+00,9.792273260347404695e-02,-1.540478646496390436e-01,1.573157330825690536e+00,-2.648698984785893829e-01,6.409892577000236846e-01,-6.841331767429368327e-01,3.186213037599607695e-02,1.644471768890524155e+00
2.808000000000000274e+00,2.246400000000000396e+00,9.761503008468425113e-02,-1.536547665955907416e-01,1.574089220300297853e+00,-2.641632747311395968e-01,6.396216647568218061e-01,-6.834593970384613693e-01,3.185096770846664038e-02,1.645011964498608981e+00
2.810000000000000053e+00,2.248000000000000220e+00,9.730811317189282106e-02,-1.532622586297398004e-01,1.575020351684397690e+00,-2.634578225845227162e-01,6.382554219622526004e-01,-6.827830298658773556e-01,3.183969298009602794e-02,1.645550860091759438e+00
2.812000000000000277e+00,2.249600000000000488e+00,9.700198068433578402e-02,-1.528703413389430055e-01,1.575950720392135684e+00,-2.627535426933751972e-01,6.368905344781121691e-01,-6.821040883635082208e-01,3.182830646282461956e-02,1.646088457741892608e+00
2.814000000000000057e+00,2.251200000000000312e+00,9.669663144008215638e-02,-1.524790153035164852e-01,1.576880321813482810e+00,-2.620504357006234186e-01,6.355270074399332891e-01,-6.814225856566501482e-01,3.181680842911232404e-02,1.646624759521703618e+00
2.815999999999999837e+00,2.252800000000000136e+00,9.639206425604668338e-02,-1.520882810972510601e-01,1.577809151314139902e+00,-2.613485022375162115e-01,6.341648459570106144e-01,-6.807385348574712669e-01,3.180519915193377734e-02,1.647159767504647210e+00
2.818000000000000060e+00,2.254399999999999959e+00,9.608827794800313404e-02,-1.516981392874284240e-01,1.578737204235440839e+00,-2.606477429236594978e-01,6.328040551124277657e-01,-6.800519490649139520e-01,3.179347890477269428e-02,1.647693483764919531e+00
2.819999999999999840e+00,2.255999999999999783e+00,9.578527133059726306e-02,-1.513085904348374644e-01,1.579664475894260622e+00,-2.599481583670507634e-01,6.314446399630844198e-01,-6.793628413645982356e-01,3.178164796161733058e-02,1.648225910377439707e+00
2.822000000000000064e+00,2.257600000000000051e+00,9.548304321735956446e-02,-1.509196350937892506e-01,1.580590961582913678e+00,-2.592497491641111984e-01,6.300866055397219556e-01,-6.786712248287218863e-01,3.176970659695518145e-02,1.648757049417833187e+00
2.823999999999999844e+00,2.259199999999999875e+00,9.518159242071852488e-02,-1.505312738121341032e-01,1.581516656569063706e+00,-2.585525158997215578e-01,6.287299568469507660e-01,-6.779771125159668177e-01,3.175765508576815221e-02,1.649286902962410206e+00
2.826000000000000068e+00,2.260800000000000143e+00,9.488091775201332179e-02,-1.501435071312766656e-01,1.582441556095621760e+00,-2.578564591472545242e-01,6.273746988632775690e-01,-6.772805174713990572e-01,3.174549370352711120e-02,1.649815473088152462e+00
2.827999999999999847e+00,2.262399999999999967e+00,9.458101802150668813e-02,-1.497563355861925571e-01,1.583365655380655879e+00,-2.571615794686098466e-01,6.260208365411327192e-01,-6.765814527263764866e-01,3.173322272618703949e-02,1.650342761872691577e+00
2.830000000000000071e+00,2.264000000000000234e+00,9.428189203839804078e-02,-1.493697597054439163e-01,1.584288949617285169e+00,-2.564678774142472029e-01,6.246683748068982966e-01,-6.758799312984495877e-01,3.172084243018230554e-02,1.650868771394292223e+00
2.831999999999999851e+00,2.265600000000000058e+00,9.398353861083573457e-02,-1.489837800111956656e-01,1.585211433973595208e+00,-2.557753535232207276e-01,6.233173185609335309e-01,-6.751759661912699606e-01,3.170835309242133609e-02,1.651393503731834800e+00
2.834000000000000075e+00,2.267200000000000326e+00,9.368595654593041278e-02,-1.485983970192312209e-01,1.586133103592527016e+00,-2.550840083232123190e-01,6.219676726776055542e-01,-6.744695703944922904e-01,3.169575499028148141e-02,1.651916960964797898e+00
2.835999999999999854e+00,2.268800000000000150e+00,9.338914464976753871e-02,-1.482136112389692839e-01,1.587053953591791577e+00,-2.543938423305668883e-01,6.206194420053168237e-01,-6.737607568836835314e-01,3.168304840160440783e-02,1.652439145173238311e+00
2.838000000000000078e+00,2.270399999999999974e+00,9.309310172741996903e-02,-1.478294231734788300e-01,1.587973979063763696e+00,-2.537048560503243344e-01,6.192726313665312121e-01,-6.730495386202266506e-01,3.167023360469100463e-02,1.652960058437777047e+00
2.839999999999999858e+00,2.271999999999999797e+00,9.279782658296081843e-02,-1.474458333194960113e-01,1.588893175075389630e+00,-2.530170499762551262e-01,6.179272455578054268e-01,-6.723359285512285899e-01,3.165731087829608964e-02,1.653479702839578458e+00
2.842000000000000082e+00,2.273600000000000065e+00,9.250331801947599131e-02,-1.470628421674399777e-01,1.589811536668088277e+00,-2.523304245908934984e-01,6.165832893498154332e-01,-6.716199396094282292e-01,3.164428050162388512e-02,1.653998080460334030e+00
2.843999999999999861e+00,2.275199999999999889e+00,9.220957483907697705e-02,-1.466804502014288081e-01,1.590729058857648370e+00,-2.516449803655712580e-01,6.152407674873869858e-01,-6.709015847131022392e-01,3.163114275432284822e-02,1.654515193382245952e+00
2.846000000000000085e+00,2.276800000000000157e+00,9.191659584291314578e-02,-1.462986578992956643e-01,1.591645736634136110e+00,-2.509607177604518125e-01,6.138996846895228288e-01,-6.701808767659743760e-01,3.161789791648082076e-02,1.655031043688006909e+00
2.847999999999999865e+00,2.278399999999999981e+00,9.162437983118462692e-02,-1.459174657326051117e-01,1.592561564961792797e+00,-2.502776372245643088e-01,6.125600456494341151e-01,-6.694578286571243320e-01,3.160454626862013727e-02,1.655545633460785426e+00
2.850000000000000089e+00,2.280000000000000249e+00,9.133292560315463271e-02,-1.455368741666688281e-01,1.593476538778935137e+00,-2.495957391958370242e-01,6.112218550345674961e-01,-6.687324532608954764e-01,3.159108809169246940e-02,1.656058964784207221e+00
2.851999999999999869e+00,2.281600000000000072e+00,9.104223195716189265e-02,-1.451568836605624802e-01,1.594390652997865310e+00,-2.489150241011325315e-01,6.098851174866359859e-01,-6.680047634368075915e-01,3.157752366707423236e-02,1.656571039742338325e+00
2.854000000000000092e+00,2.283200000000000340e+00,9.075229769063333785e-02,-1.447774946671407659e-01,1.595303902504756621e+00,-2.482354923562795357e-01,6.085498376216491589e-01,-6.672747720294617269e-01,3.156385327656130446e-02,1.657081860419667763e+00
2.855999999999999872e+00,2.284800000000000164e+00,9.046312160009635506e-02,-1.443987076330545682e-01,1.596216282159566457e+00,-2.475571443661087334e-01,6.072160200299419053e-01,-6.665424918684555999e-01,3.155007720236481517e-02,1.657591428901090014e+00
2.858000000000000096e+00,2.286399999999999988e+00,9.017470248119120735e-02,-1.440205229987666369e-01,1.597127786795933035e+00,-2.468799805244857593e-01,6.058836692762045173e-01,-6.658079357682916699e-01,3.153619572710554542e-02,1.658099747271888358e+00
2.859999999999999876e+00,2.287999999999999812e+00,8.988703912868334367e-02,-1.436429411985676308e-01,1.598038411221073929e+00,-2.462040012143449086e-01,6.045527898995139982e-01,-6.650711165282893189e-01,3.152220913380954226e-02,1.658606817617718221e+00
2.862000000000000099e+00,2.289600000000000080e+00,8.960013033647591663e-02,-1.432659626605927161e-01,1.598948150215687924e+00,-2.455292068077238044e-01,6.032233864133642598e-01,-6.643320469324964783e-01,3.150811770590283140e-02,1.659112642024589190e+00
2.863999999999999879e+00,2.291199999999999903e+00,8.931397489762191166e-02,-1.428895878068374981e-01,1.599856998533855323e+00,-2.448555976657967315e-01,6.018954633056957659e-01,-6.635907397496023652e-01,3.149392172720729549e-02,1.659617222578849027e+00
2.866000000000000103e+00,2.292800000000000171e+00,8.902857160433633177e-02,-1.425138170531740911e-01,1.600764950902937356e+00,-2.441831741389084987e-01,6.005690250389272844e-01,-6.628472077328494416e-01,3.147962148193507448e-02,1.660120561367166125e+00
2.867999999999999883e+00,2.294399999999999995e+00,8.874391924800864584e-02,-1.421386508093676893e-01,1.601672002023476038e+00,-2.435119365666087443e-01,5.992440760499867514e-01,-6.621014636199474834e-01,3.146521725468432590e-02,1.660622660476513079e+00
2.870000000000000107e+00,2.296000000000000263e+00,8.846001661921491788e-02,-1.417640894790924144e-01,1.602578146569090922e+00,-2.428418852776853265e-01,5.979206207503422466e-01,-6.613535201329856505e-01,3.145070933043399297e-02,1.661123521994150032e+00
2.871999999999999886e+00,2.297600000000000087e+00,8.817686250772990841e-02,-1.413901334599478310e-01,1.603483379186382951e+00,-2.421730205901986566e-01,5.965986635260338566e-01,-6.606033899783489982e-01,3.143609799453915554e-02,1.661623148007607353e+00
2.874000000000000110e+00,2.299200000000000355e+00,8.789445570253925921e-02,-1.410167831434747943e-01,1.604387694494828542e+00,-2.415053428115149226e-01,5.952782087377038733e-01,-6.598510858466296591e-01,3.142138353272683898e-02,1.662121540604669656e+00
2.875999999999999890e+00,2.300800000000000178e+00,8.761279499185144204e-02,-1.406440389151722703e-01,1.605291087086687218e+00,-2.408388522383409780e-01,5.939592607206292119e-01,-6.590966204125461303e-01,3.140656623108992185e-02,1.662618701873359583e+00
2.878000000000000114e+00,2.302400000000000002e+00,8.733187916311012378e-02,-1.402719011545127958e-01,1.606193551526887031e+00,-2.401735491567567882e-01,5.926418237847540516e-01,-6.583400063348534559e-01,3.139164637608390235e-02,1.663114633901919381e+00
2.879999999999999893e+00,2.303999999999999826e+00,8.705170700300600417e-02,-1.399003702349597422e-01,1.607095082352937743e+00,-2.395094338422510682e-01,5.913259022147209221e-01,-6.575812562562646235e-01,3.137662425452093784e-02,1.663609338778796465e+00
2.882000000000000117e+00,2.305600000000000094e+00,8.677227729748875074e-02,-1.395294465239824699e-01,1.607995674074818249e+00,-2.388465065597532022e-01,5.900115002699024558e-01,-6.568203828033621905e-01,3.136150015356584109e-02,1.664102818592626543e+00
2.883999999999999897e+00,2.307199999999999918e+00,8.649358883177914181e-02,-1.391591303830733983e-01,1.608895321174880877e+00,-2.381847675636684369e-01,5.886986221844348055e-01,-6.560573985865176816e-01,3.134627436073111895e-02,1.664595075432216520e+00
2.886000000000000121e+00,2.308800000000000185e+00,8.621564039038100147e-02,-1.387894221677639928e-01,1.609794018107747027e+00,-2.375242170979112999e-01,5.873872721672496189e-01,-6.552923161998081003e-01,3.133094716387212902e-02,1.665086111386528289e+00
2.887999999999999901e+00,2.310400000000000009e+00,8.593843075709291235e-02,-1.384203222276410850e-01,1.610691759300207915e+00,-2.368648553959394332e-01,5.860774544021066790e-01,-6.545251482209337723e-01,3.131551885118254858e-02,1.665575928544663853e+00
2.890000000000000124e+00,2.312000000000000277e+00,8.566195871502033099e-02,-1.380518309063630822e-01,1.611588539151119104e+00,-2.362066826807872055e-01,5.847691730476270999e-01,-6.537559072111357450e-01,3.129998971118978096e-02,1.666064528995846894e+00
2.891999999999999904e+00,2.313600000000000101e+00,8.538622304658716189e-02,-1.376839485416762876e-01,1.612484352031301471e+00,-2.355496991650997685e-01,5.834624322373253014e-01,-6.529846057151149630e-01,3.128436003275015392e-02,1.666551914829408787e+00
2.894000000000000128e+00,2.315200000000000369e+00,8.511122253354790057e-02,-1.373166754654313315e-01,1.613379192283436403e+00,-2.348939050511668347e-01,5.821572360796437584e-01,-6.522112562609512221e-01,3.126863010504397911e-02,1.667038088134771279e+00
2.895999999999999908e+00,2.316800000000000193e+00,8.483695595699905501e-02,-1.369500120035993251e-01,1.614273054221966541e+00,-2.342393005309562626e-01,5.808535886579851981e-01,-6.514358713600224560e-01,3.125280021757173565e-02,1.667523051001430279e+00
2.898000000000000131e+00,2.318400000000000016e+00,8.456342209739117766e-02,-1.365839584762881809e-01,1.615165932132988535e+00,-2.335858857861480287e-01,5.795514940307462393e-01,-6.506584635069241340e-01,3.123687066014818950e-02,1.668006805518940983e+00
2.899999999999999911e+00,2.319999999999999840e+00,8.429061973454037016e-02,-1.362185151977590991e-01,1.616057820274156454e+00,-2.329336609881680620e-01,5.782509562313509210e-01,-6.498790451793912126e-01,3.122084172289909740e-02,1.668489353776901440e+00
2.902000000000000135e+00,2.321600000000000108e+00,8.401854764764005168e-02,-1.358536824764426387e-01,1.616948712874573868e+00,-2.322826262982216339e-01,5.769519792682853421e-01,-6.490976288382167558e-01,3.120471369625536784e-02,1.668970697864936126e+00
2.903999999999999915e+00,2.323199999999999932e+00,8.374720461527268567e-02,-1.354894606149552594e-01,1.617838604134692826e+00,-2.316327818673275252e-01,5.756545671251307450e-01,-6.483142269271741087e-01,3.118848687094970609e-02,1.669450839872680170e+00
2.906000000000000139e+00,2.324800000000000200e+00,8.347658941542122901e-02,-1.351258499101153920e-01,1.618727488226209488e+00,-2.309841278363512496e-01,5.743587237605977114e-01,-6.475288518729385157e-01,3.117216153801068840e-02,1.669929781889765374e+00
2.907999999999999918e+00,2.326400000000000023e+00,8.320670082548076163e-02,-1.347628506529602310e-01,1.619615359291967094e+00,-2.303366643360396371e-01,5.730644531085609117e-01,-6.467415160850101818e-01,3.115573798875932721e-02,1.670407526005802001e+00
2.910000000000000142e+00,2.328000000000000291e+00,8.293753762227010218e-02,-1.344004631287615270e-01,1.620502211445843388e+00,-2.296903914870534469e-01,5.717717590780930781e-01,-6.459522319556344483e-01,3.113921651480379763e-02,1.670884074310364564e+00
2.911999999999999922e+00,2.329600000000000115e+00,8.266909858204329886e-02,-1.340386876170423791e-01,1.621388038772654028e+00,-2.290453094000020340e-01,5.704806455535003096e-01,-6.451610118597269627e-01,3.112259740803514224e-02,1.671359428892976950e+00
2.914000000000000146e+00,2.331200000000000383e+00,8.240138248050102310e-02,-1.336775243915932498e-01,1.622272835328046892e+00,-2.284014181754762118e-01,5.691911163943553786e-01,-6.443678681547957421e-01,3.110588096062276778e-02,1.671833591843094657e+00
2.915999999999999925e+00,2.332800000000000207e+00,8.213438809280212971e-02,-1.333169737204886462e-01,1.623156595138399938e+00,-2.277587179040827803e-01,5.679031754355343686e-01,-6.435728131808661212e-01,3.108906746500990706e-02,1.672306565250091248e+00
2.918000000000000149e+00,2.334400000000000031e+00,8.186811419357493957e-02,-1.329570358661031348e-01,1.624039312200716179e+00,-2.271172086664773604e-01,5.666168264872497584e-01,-6.427758592604037036e-01,3.107215721390883811e-02,1.672778351203241920e+00
2.919999999999999929e+00,2.335999999999999854e+00,8.160255955692888308e-02,-1.325977110851279950e-01,1.624920980482518651e+00,-2.264768905333986171e-01,5.653320733350879479e-01,-6.419770186982400872e-01,3.105515050029681451e-02,1.673248951791709072e+00
2.922000000000000153e+00,2.337600000000000122e+00,8.133772295646550521e-02,-1.322389996285873726e-01,1.625801593921750499e+00,-2.258377635657015103e-01,5.640489197400428978e-01,-6.411763037814972588e-01,3.103804761741096874e-02,1.673718369104526316e+00
2.923999999999999932e+00,2.339199999999999946e+00,8.107360316529010902e-02,-1.318809017418548779e-01,1.626681146426668390e+00,-2.251998278143913790e-01,5.627673694385522118e-01,-6.403737267795143184e-01,3.102084885874465542e-02,1.674186605230582936e+00
2.926000000000000156e+00,2.340800000000000214e+00,8.081019895602266356e-02,-1.315234176646696007e-01,1.627559631875740598e+00,-2.245630833206568866e-01,5.614874261425318869e-01,-6.395692999437719850e-01,3.100355451804219856e-02,1.674653662258609454e+00
2.927999999999999936e+00,2.342400000000000038e+00,8.054750910080955839e-02,-1.311665476311529577e-01,1.628437044117539756e+00,-2.239275301159043274e-01,5.602090935394140603e-01,-6.387630355078203204e-01,3.098616488929486004e-02,1.675119542277162088e+00
2.930000000000000160e+00,2.344000000000000306e+00,8.028553237133431719e-02,-1.308102918698246242e-01,1.629313376970643379e+00,-2.232931682217906277e-01,5.589323752921808719e-01,-6.379549456872051216e-01,3.096868026673640570e-02,1.675584247374607871e+00
2.931999999999999940e+00,2.345600000000000129e+00,8.002426753882908861e-02,-1.304546506036191322e-01,1.630188624223525506e+00,-2.226599976502571243e-01,5.576572750394019895e-01,-6.371450426793943134e-01,3.095110094483829663e-02,1.676047779639109336e+00
2.934000000000000163e+00,2.347200000000000397e+00,7.976371337408576234e-02,-1.300996240499023016e-01,1.631062779634455229e+00,-2.220280184035632598e-01,5.563837963952698029e-01,-6.363333386637077815e-01,3.093342721830570630e-02,1.676510141158609191e+00
2.935999999999999943e+00,2.348800000000000221e+00,7.950386864746704363e-02,-1.297452124204875323e-01,1.631935836931391215e+00,-2.213972304743199171e-01,5.551119429496369495e-01,-6.355198458012437657e-01,3.091565938207288186e-02,1.676971334020816773e+00
2.938000000000000167e+00,2.350400000000000045e+00,7.924473212891754159e-02,-1.293914159216520421e-01,1.632807789811876464e+00,-2.207676338455226983e-01,5.538417182680517303e-01,-6.347045762348071385e-01,3.089779773129892534e-02,1.677431360313191844e+00
2.939999999999999947e+00,2.351999999999999869e+00,7.898630258797473269e-02,-1.290382347541536578e-01,1.633678631942939941e+00,-2.201392284905861474e-01,5.525731258917946365e-01,-6.338875420888413492e-01,3.087984256136303354e-02,1.677890222122930375e+00
2.942000000000000171e+00,2.353600000000000136e+00,7.872857879378028501e-02,-1.286856691132467478e-01,1.634548356960981552e+00,-2.195120143733763074e-01,5.513061693379173178e-01,-6.330687554693539276e-01,3.086179416786055674e-02,1.678347921536949006e+00
2.943999999999999950e+00,2.355199999999999960e+00,7.847155951509059146e-02,-1.283337191886990691e-01,1.635416958471682447e+00,-2.188859914482451374e-01,5.500408520992756678e-01,-6.322482284638499817e-01,3.084365284659833922e-02,1.678804460641872387e+00
2.946000000000000174e+00,2.356800000000000228e+00,7.821524352028821903e-02,-1.279823851648075883e-01,1.636284430049882666e+00,-2.182611596600628756e-01,5.487771776445711236e-01,-6.314259731412592558e-01,3.082541889359073986e-02,1.679259841524015195e+00
2.947999999999999954e+00,2.358400000000000052e+00,7.795962957739246968e-02,-1.276316672204155234e-01,1.637150765239493433e+00,-2.176375189442525671e-01,5.475151494183850831e-01,-6.306020015518698507e-01,3.080709260505471933e-02,1.679714066269371253e+00
2.950000000000000178e+00,2.360000000000000320e+00,7.770471645407041328e-02,-1.272815655289281367e-01,1.638015957553381474e+00,-2.170150692268224824e-01,5.462547708412167635e-01,-6.297763257272569470e-01,3.078867427740602375e-02,1.680167136963596652e+00
2.951999999999999957e+00,2.361600000000000144e+00,7.745050291764775385e-02,-1.269320802583296937e-01,1.638880000473271759e+00,-2.163938104244004790e-01,5.449960453095215041e-01,-6.289489576802168580e-01,3.077016420725475071e-02,1.680619055691995101e+00
2.954000000000000181e+00,2.363200000000000411e+00,7.719698773511962653e-02,-1.265832115711993666e-01,1.639742887449638253e+00,-2.157737424442664198e-01,5.437389761957476253e-01,-6.281199094046963083e-01,3.075156269140071064e-02,1.681069824539504598e+00
2.955999999999999961e+00,2.364800000000000235e+00,7.694416967316136668e-02,-1.262349596247278605e-01,1.640604611901601340e+00,-2.151548651843861459e-01,5.424835668483747320e-01,-6.272891928757272639e-01,3.073287002682983243e-02,1.681519445590683226e+00
2.958000000000000185e+00,2.366400000000000059e+00,7.669204749813937627e-02,-1.258873245707338440e-01,1.641465167216822563e+00,-2.145371785334446169e-01,5.412298205919510163e-01,-6.264568200493582095e-01,3.071408651070934442e-02,1.681967920929693827e+00
2.959999999999999964e+00,2.367999999999999883e+00,7.644061997612174031e-02,-1.255403065556802422e-01,1.642324546751401160e+00,-2.139206823708791338e-01,5.399777407271318941e-01,-6.256228028625884230e-01,3.069521244038334734e-02,1.682415252640290015e+00
2.962000000000000188e+00,2.369600000000000151e+00,7.618988587288892667e-02,-1.251939057206906958e-01,1.643182743829770587e+00,-2.133053765669128132e-01,5.387273305307178628e-01,-6.247871532333014732e-01,3.067624811336940732e-02,1.682861442805802410e+00
2.963999999999999968e+00,2.371199999999999974e+00,7.593984395394445808e-02,-1.248481222015659364e-01,1.644039751744592381e+00,-2.126912609825877265e-01,5.374785932556923607e-01,-6.239498830601993840e-01,3.065719382735332052e-02,1.683306493509124202e+00
2.966000000000000192e+00,2.372800000000000242e+00,7.569049298452568131e-02,-1.245029561288001491e-01,1.644895563756650247e+00,-2.120783354697981793e-01,5.362315321312611793e-01,-6.231110042227365753e-01,3.063804988018567835e-02,1.683750406832696722e+00
2.967999999999999972e+00,2.374400000000000066e+00,7.544183172961417549e-02,-1.241584076275973753e-01,1.645750173094747915e+00,-2.114665998713238515e-01,5.349861503628905446e-01,-6.222705285810553599e-01,3.061881656987728781e-02,1.684193184858495673e+00
2.970000000000000195e+00,2.376000000000000334e+00,7.519385895394638253e-02,-1.238144768178879446e-01,1.646603572955605221e+00,-2.108560540208631595e-01,5.337424511323457521e-01,-6.214284679759218832e-01,3.059949419459493877e-02,1.684634829668018030e+00
2.971999999999999975e+00,2.377600000000000158e+00,7.494657342202411254e-02,-1.234711638143449475e-01,1.647455756503754865e+00,-2.102466977430665629e-01,5.325004375977294702e-01,-6.205848342286618413e-01,3.058008305265727880e-02,1.685075343342266052e+00
2.974000000000000199e+00,2.379200000000000426e+00,7.469997389812517430e-02,-1.231284687264002642e-01,1.648306716871430488e+00,-2.096385308535690661e-01,5.312601128935215966e-01,-6.197396391410946448e-01,3.056058344253083370e-02,1.685514727961735071e+00
2.975999999999999979e+00,2.380800000000000249e+00,7.445405914631357536e-02,-1.227863916582615095e-01,1.649156447158475647e+00,-2.090315531590243858e-01,5.300214801306175616e-01,-6.188928944954741329e-01,3.054099566282565334e-02,1.685952985606399501e+00
2.978000000000000203e+00,2.382400000000000073e+00,7.420882793045033288e-02,-1.224449327089278255e-01,1.650004940432223455e+00,-2.084257644571369250e-01,5.287845423963694058e-01,-6.180446120544205169e-01,3.052132001229113448e-02,1.686390118355698187e+00
2.979999999999999982e+00,2.383999999999999897e+00,7.396427901420346562e-02,-1.221040919722069101e-01,1.650852189727409991e+00,-2.078211645366961624e-01,5.275493027546213076e-01,-6.171948035608639804e-01,3.050155678981192331e-02,1.686826128288521298e+00
2.982000000000000206e+00,2.385600000000000165e+00,7.372041116105867986e-02,-1.217638695367306290e-01,1.651698188046052840e+00,-2.072177531776081827e-01,5.263157642457532148e-01,-6.163434807379762903e-01,3.048170629440396379e-02,1.687261017483196346e+00
2.983999999999999986e+00,2.387199999999999989e+00,7.347722313432951402e-02,-1.214242654859721410e-01,1.652542928357361163e+00,-2.066155301509302045e-01,5.250839298867175930e-01,-6.154906552891138416e-01,3.046176882521026141e-02,1.687694788017475078e+00
2.986000000000000210e+00,2.388800000000000257e+00,7.323471369716767765e-02,-1.210852798982618439e-01,1.653386403597625787e+00,-2.060144952189026935e-01,5.238538026710803930e-01,-6.146363388977545972e-01,3.044174468149663318e-02,1.688127441968519493e+00
2.987999999999999989e+00,2.390400000000000080e+00,7.299288161257348750e-02,-1.207469128468037917e-01,1.654228606670110846e+00,-2.054146481349826137e-01,5.226253855690603523e-01,-6.137805432274368034e-01,3.042163416264783912e-02,1.688558981412888516e+00
2.990000000000000213e+00,2.392000000000000348e+00,7.275172564340581793e-02,-1.204091643996922367e-01,1.655069530444960302e+00,-2.048159886438765120e-01,5.213986815275695186e-01,-6.129232799216993710e-01,3.040143756816360981e-02,1.688989408426523786e+00
2.991999999999999993e+00,2.393600000000000172e+00,7.251124455239252309e-02,-1.200720346199279226e-01,1.655909167759086920e+00,-2.042185164815734089e-01,5.201736934702525517e-01,-6.120645606040224784e-01,3.038115519765418812e-02,1.689418725084737671e+00
2.994000000000000217e+00,2.395200000000000440e+00,7.227143710214042893e-02,-1.197355235654342098e-01,1.656747511416070351e+00,-2.036222313753774105e-01,5.189504242975268022e-01,-6.112043968777659542e-01,3.036078735083648159e-02,1.689846933462199274e+00
2.995999999999999996e+00,2.396800000000000264e+00,7.203230205514578322e-02,-1.193996312890738959e-01,1.657584554186052550e+00,-2.030271330439412381e-01,5.177288768866242785e-01,-6.103428003261117674e-01,3.034033432753063808e-02,1.690274035632919336e+00
2.998000000000000220e+00,2.398400000000000087e+00,7.179383817380391442e-02,-1.190643578386651746e-01,1.658420288805638743e+00,-2.024332211972985351e-01,5.165090540916297268e-01,-6.094797825120050749e-01,3.031979642765468205e-02,1.690700033670240909e+00
3.000000000000000000e+00,2.400000000000000355e+00,7.155604422041976498e-02,-1.187297032569982896e-01,1.659254707977788179e+00,-2.018404955368970910e-01,5.152909587435230421e-01,-6.086153549780953798e-01,3.029917395122193324e-02,1.691124929646822039e+00
3.002000000000000224e+00,2.401600000000000179e+00,7.131891895721755026e-02,-1.183956675818516047e-01,1.660087804371715547e+00,-2.012489557556313424e-01,5.140745936502189029e-01,-6.077495292466784660e-01,3.027846719833604885e-02,1.691548725634625328e+00
3.004000000000000004e+00,2.403200000000000003e+00,7.108246114635097257e-02,-1.180622508460082154e-01,1.660919570622787278e+00,-2.006586015378755694e-01,5.128599615966075165e-01,-6.068823168196401108e-01,3.025767646918749859e-02,1.691971423704903943e+00
3.006000000000000227e+00,2.404800000000000271e+00,7.084666954991326870e-02,-1.177294530772721032e-01,1.661749999332413630e+00,-2.000694325595162026e-01,5.116470653445964745e-01,-6.060137291783965763e-01,3.023680206404930071e-02,1.692393025928187855e+00
3.008000000000000007e+00,2.406400000000000095e+00,7.061154292994681336e-02,-1.173972742984846912e-01,1.662579083067957431e+00,-1.994814484879851857e-01,5.104359076331502765e-01,-6.051437777838413190e-01,3.021584428327352134e-02,1.692813534374272733e+00
