t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
2.235714285714285765e+00,9.930004736132719279e-01,3.704634559167963026e-01,1.666165944776010210e-01,5.839803445866058595e-01,6.228628521119782269e-01,6.462666297978036489e+00
2.242857142857142883e+00,9.941837179629313681e-01,3.700253663604364807e-01,1.646945760276496140e-01,5.837584201079836221e-01,6.230331402893298787e-01,6.460617341369165878e+00
2.250000000000000000e+00,9.953532925044188406e-01,3.695928470933022569e-01,1.627890356535660055e-01,5.835319919972896674e-01,6.232010451139192719e-01,6.458520965086815835e+00
2.257142857142857117e+00,9.965093146682426628e-01,3.691658364349185706e-01,1.608998975503522222e-01,5.833011647468209215e-01,6.233665989374392868e-01,6.456378246405648724e+00
2.264285714285714235e+00,9.976519013393109203e-01,3.687442733528362715e-01,1.590270847628414974e-01,5.830660413838405498e-01,6.235298336263634944e-01,6.454190247464769215e+00
2.271428571428571352e+00,9.987811688488827944e-01,3.683280974567842980e-01,1.571705192318338384e-01,5.828267234824789922e-01,6.236907805699996032e-01,6.451958015394789747e+00
2.278571428571428470e+00,9.998972329668422976e-01,3.679172489928367873e-01,1.553301218392852678e-01,5.825833111757511285e-01,6.238494706884032404e-01,6.449682582445914747e+00
2.285714285714285587e+00,1.001000208894296639e+00,3.675116688375939522e-01,1.535058124525591761e-01,5.823359031676828002e-01,6.240059344401543973e-01,6.447364966116982288e+00
2.292857142857142705e+00,1.002090211256481123e+00,3.671112984923818323e-01,1.516975099677547179e-01,5.820845967455371417e-01,6.241602018299976518e-01,6.445006169285369069e+00
2.299999999999999822e+00,1.003167354095976016e+00,3.667160800774681428e-01,1.499051323521213563e-01,5.818294877921350583e-01,6.243123024163506063e-01,6.442607180337700967e+00
2.307142857142856940e+00,1.004231750866219297e+00,3.663259563263000507e-01,1.481285966855736547e-01,5.815706707982595258e-01,6.244622653186802097e-01,6.440168973301275912e+00
2.314285714285714057e+00,1.005283514425315605e+00,3.659408705797612682e-01,1.463678192013178614e-01,5.813082388751366070e-01,6.246101192247515144e-01,6.437692507976117362e+00
2.321428571428571175e+00,1.006322757030128967e+00,3.655607667804536831e-01,1.446227153256012254e-01,5.810422837669895202e-01,6.247558923977487577e-01,6.435178730067644182e+00
2.328571428571428292e+00,1.007349590330660183e+00,3.651855894670004710e-01,1.428931997165966417e-01,5.807728958636515504e-01,6.248996126832730980e-01,6.432628571319788158e+00
2.335714285714285854e+00,1.008364125364694441e+00,3.648152837683764083e-01,1.411791863024361438e-01,5.805001642132385786e-01,6.250413075162173371e-01,6.430042949648602679e+00
2.342857142857142971e+00,1.009366472552723604e+00,3.644497953982616667e-01,1.394805883184027651e-01,5.802241765348695735e-01,6.251810039275216280e-01,6.427422769276217807e+00
2.350000000000000089e+00,1.010356741693123173e+00,3.640890706494255280e-01,1.377973183432932847e-01,5.799450192314304919e-01,6.253187285508091664e-01,6.424768920865114197e+00
2.357142857142857206e+00,1.011335041957595049e+00,3.637330563881351342e-01,1.361292883349666527e-01,5.796627774023749291e-01,6.254545076289075300e-01,6.422082281652656377e+00
2.364285714285714324e+00,1.012301481886853427e+00,3.633817000485958237e-01,1.344764096650857832e-01,5.793775348565561867e-01,6.255883670202547764e-01,6.419363715585816976e+00
2.371428571428571441e+00,1.013256169386560934e+00,3.630349496274197785e-01,1.328385931530673136e-01,5.790893741250828786e-01,6.257203322051945182e-01,6.416614073456022638e+00
2.378571428571428559e+00,1.014199211723503025e+00,3.626927536781257011e-01,1.312157490992509890e-01,5.787983764741957415e-01,6.258504282921589779e-01,6.413834193034116282e+00
2.385714285714285676e+00,1.015130715521995519e+00,3.623550613056706338e-01,1.296077873172999384e-01,5.785046219181571026e-01,6.259786800237459037e-01,6.411024899205316707e+00
2.392857142857142794e+00,1.016050786760523295e+00,3.620218221610126963e-01,1.280146171658435028e-01,5.782081892321484506e-01,6.261051117826876844e-01,6.408187004104171969e+00
2.399999999999999911e+00,1.016959530768598352e+00,3.616929864357087965e-01,1.264361475793747414e-01,5.779091559651735599e-01,6.262297475977152139e-01,6.405321307249451479e+00
2.407142857142857029e+00,1.017857052223841485e+00,3.613685048565433711e-01,1.248722870984144001e-01,5.776075984529573937e-01,6.263526111493222803e-01,6.402428595678895995e+00
2.414285714285714146e+00,1.018743455149272670e+00,3.610483286801933200e-01,1.233229438989530830e-01,5.773035918308417891e-01,6.264737257754242616e-01,6.399509644083842375e+00
2.421428571428571264e+00,1.019618842910807732e+00,3.607324096879279129e-01,1.217880258211818389e-01,5.769972100466667086e-01,6.265931144769214534e-01,6.396565214943588984e+00
2.428571428571428381e+00,1.020483318214964186e+00,3.604207001803416688e-01,1.202674403975247108e-01,5.766885258736401676e-01,6.267107999231638082e-01,6.393596058659564818e+00
2.435714285714285499e+00,1.021336983106759355e+00,3.601131529721255387e-01,1.187610948799831534e-01,5.763776109231856237e-01,6.268268044573188646e-01,6.390602913689175324e+00
2.442857142857142616e+00,1.022179938967801904e+00,3.598097213868733379e-01,1.172688962668042290e-01,5.760645356577673848e-01,6.269411501016473043e-01,6.387586506679321374e+00
2.449999999999999734e+00,1.023012286514574543e+00,3.595103592519245939e-01,1.157907513284831963e-01,5.757493694036878162e-01,6.270538585626854733e-01,6.384547552599563858e+00
2.457142857142856851e+00,1.023834125796896588e+00,3.592150208932450850e-01,1.143265666331134550e-01,5.754321803638530186e-01,6.271649512363366430e-01,6.381486754874866385e+00
2.464285714285714413e+00,1.024645556196567941e+00,3.589236611303445734e-01,1.128762485710919083e-01,5.751130356305038660e-01,6.272744492128738969e-01,6.378404805517912557e+00
2.471428571428571530e+00,1.025446676426184700e+00,3.586362352712324508e-01,1.114397033791943020e-01,5.747920011979087418e-01,6.273823732818550880e-01,6.375302385260942728e+00
2.478571428571428648e+00,1.026237584528128632e+00,3.583526991074104662e-01,1.100168371640277837e-01,5.744691419750130867e-01,6.274887439369527531e-01,6.372180163687083621e+00
2.485714285714285765e+00,1.027018377873715638e+00,3.580730089089063095e-01,1.086075559248748240e-01,5.741445217980453153e-01,6.275935813806972075e-01,6.369038799361150360e+00
2.492857142857142883e+00,1.027789153162513403e+00,3.577971214193422234e-01,1.072117655759364796e-01,5.738182034430725498e-01,6.276969055291402588e-01,6.365878939959864979e+00
2.500000000000000000e+00,1.028550006421806273e+00,3.575249938510461911e-01,1.058293719679878897e-01,5.734902486385072828e-01,6.277987360164341002e-01,6.362701222401506485e+00
2.507142857142857117e+00,1.029301033006222887e+00,3.572565838801986526e-01,1.044602809094545559e-01,5.731607180775576404e-01,6.278990921993320429e-01,6.359506272974908114e+00
2.514285714285714235e+00,1.030042327597503249e+00,3.569918496420214082e-01,1.031043981869207843e-01,5.728296714306224668e-01,6.279979931616107569e-01,6.356294707467835536e+00
2.521428571428571352e+00,1.030773984204417459e+00,3.567307497260033267e-01,1.017616295850808095e-01,5.724971673576256803e-01,6.280954577184147958e-01,6.353067131294672265e+00
2.528571428571428470e+00,1.031496096162818121e+00,3.564732431711679084e-01,1.004318809061422457e-01,5.721632635202886785e-01,6.281915044205248488e-01,6.349824139623412300e+00
2.535714285714285587e+00,1.032208756135837735e+00,3.562192894613775418e-01,9.911505798869216233e-02,5.718280165943396831e-01,6.282861515585531631e-01,6.346566317501950216e+00
2.542857142857142705e+00,1.032912056114209998e+00,3.559688485206806696e-01,9.781106672603515073e-02,5.714914822816545836e-01,6.283794171670642470e-01,6.343294239983610083e+00
2.549999999999999822e+00,1.033606087416727659e+00,3.557218807086955370e-01,9.651981308401497150e-02,5.711537153223288366e-01,6.284713190286257412e-01,6.340008472251914107e+00
2.557142857142856940e+00,1.034290940690821392e+00,3.554783468160358506e-01,9.524120311832716401e-02,5.708147695066810856e-01,6.285618746777864585e-01,6.336709569744597204e+00
2.564285714285714057e+00,1.034966705913262563e+00,3.552382080597751846e-01,9.397514299133412352e-02,5.704746976871798436e-01,6.286511014049874779e-01,6.333398078276785803e+00
2.571428571428571175e+00,1.035633472390981691e+00,3.550014260789519094e-01,9.272153898839119446e-02,5.701335517902986760e-01,6.287390162604037380e-01,6.330074534163390609e+00
2.578571428571428292e+00,1.036291328762008357e+00,3.547679629301119797e-01,9.148029753369367467e-02,5.697913828282925586e-01,6.288256360577203496e-01,6.326739464340645824e+00
2.585714285714285854e+00,1.036940362996513265e+00,3.545377810828945209e-01,9.025132520565337657e-02,5.694482409108978516e-01,6.289109773778422952e-01,6.323393386486820589e+00
2.592857142857142971e+00,1.037580662397966202e+00,3.543108434156543307e-01,8.903452875181512571e-02,5.691041752569507839e-01,6.289950565725401788e-01,6.320036809142047574e+00
2.600000000000000089e+00,1.038212313604393255e+00,3.540871132111261810e-01,8.782981510332037167e-02,5.687592342059245576e-01,6.290778897680328052e-01,6.316670231827278492e+00
2.607142857142857206e+00,1.038835402589744161e+00,3.538665541521255897e-01,8.663709138892913830e-02,5.684134652293862944e-01,6.291594928685088073e-01,6.313294145162371862e+00
2.614285714285714324e+00,1.039450014665346478e+00,3.536491303172933920e-01,8.545626494860704414e-02,5.680669149423653863e-01,6.292398815595854344e-01,6.309909030983239298e+00
2.621428571428571441e+00,1.040056234481463671e+00,3.534348061768766702e-01,8.428724334668730167e-02,5.677196291146410223e-01,6.293190713117091661e-01,6.306515362458119611e+00
2.628571428571428559e+00,1.040654146028945570e+00,3.532235465885489312e-01,8.312993438461607765e-02,5.673716526819394534e-01,6.293970773834973720e-01,6.303113604202891906e+00
2.635714285714285676e+00,1.041243832640963207e+00,3.530153167932715275e-01,8.198424611328974931e-02,5.670230297570457711e-01,6.294739148250221294e-01,6.299704212395479175e+00
2.642857142857142794e+00,1.041825376994835350e+00,3.528100824111921052e-01,8.085008684499164766e-02,5.666738036408272006e-01,6.295495984810370871e-01,6.296287634889309537e+00
2.649999999999999911e+00,1.042398861113936093e+00,3.526078094375834082e-01,7.972736516493787728e-02,5.663240168331642455e-01,6.296241429941498158e-01,6.292864311325791604e+00
2.657142857142857029e+00,1.042964366369685925e+00,3.524084642388193300e-01,7.861598994243892968e-02,5.659737110437949026e-01,6.296975628079396481e-01,6.289434673245889229e+00
2.664285714285714146e+00,1.043521973483617638e+00,3.522120135483913783e-01,7.751587034168620771e-02,5.656229272030640631e-01,6.297698721700200064e-01,6.285999144200660638e+00
2.671428571428571264e+00,1.044071762529521052e+00,3.520184244629624981e-01,7.642691583217074702e-02,5.652717054725835411e-01,6.298410851350508821e-01,6.282558139860886293e+00
2.678571428571428381e+00,1.044613812935661024e+00,3.518276644384587537e-01,7.534903619874223912e-02,5.649200852557972885e-01,6.299112155676984681e-01,6.279112068125671797e+00
2.685714285714285499e+00,1.045148203487062499e+00,3.516397012862005900e-01,7.428214155131504515e-02,5.645681052084542406e-01,6.299802771455433881e-01,6.275661329230086238e+00
2.692857142857142616e+00,1.045675012327867748e+00,3.514545031690707311e-01,7.322614233423095642e-02,5.642158032489881236e-01,6.300482833619412970e-01,6.272206315851822644e+00
2.699999999999999734e+00,1.046194316963757531e+00,3.512720385977201043e-01,7.218094933528337864e-02,5.638632165687996745e-01,6.301152475288320787e-01,6.268747413216829045e+00
2.707142857142856851e+00,1.046706194264434009e+00,3.510922764268120666e-01,7.114647369441204350e-02,5.635103816424475998e-01,6.301811827795031906e-01,6.265284999203978522e+00
2.714285714285714413e+00,1.047210720466168477e+00,3.509151858513023248e-01,7.012262691207526988e-02,5.631573342377418356e-01,6.302461020713052697e-01,6.261819444448724070e+00
2.721428571428571530e+00,1.047707971174403951e+00,3.507407364027576024e-01,6.910932085730654706e-02,5.628041094257412169e-01,6.303100181883212194e-01,6.258351112445733833e+00
2.728571428571428648e+00,1.048198021366415933e+00,3.505688979457103893e-01,6.810646777546143504e-02,5.624507415906557783e-01,6.303729437439895555e-01,6.254880359650547561e+00
2.735714285714285765e+00,1.048680945394027564e+00,3.503996406740501612e-01,6.711398029566426060e-02,5.620972644396536877e-01,6.304348911836857861e-01,6.251407535580223218e+00
2.742857142857142883e+00,1.049156816986375196e+00,3.502329351074522368e-01,6.613177143795874457e-02,5.617437110125692579e-01,6.304958727872554958e-01,6.247932982912947963e+00
2.750000000000000000e+00,1.049625709252727912e+00,3.500687520878404957e-01,6.515975462017009612e-02,5.613901136915170342e-01,6.305559006715095727e-01,6.244457037586679249e+00
2.757142857142857117e+00,1.050087694685349904e+00,3.499070627758888996e-01,6.419784366448624824e-02,5.610365042104064059e-01,6.306149867926729158e-01,6.240980028896736975e+00
2.764285714285714235e+00,1.050542845162413030e+00,3.497478386475564860e-01,6.324595280376239803e-02,5.606829136643616263e-01,6.306731429487950624e-01,6.237502279592411547e+00
2.771428571428571352e+00,1.050991231950952454e+00,3.495910514906584443e-01,6.230399668755742804e-02,5.603293725190446883e-01,6.307303807821188490e-01,6.234024105972565621e+00
2.778571428571428470e+00,1.051432925709860022e+00,3.494366734014741627e-01,6.137189038790671208e-02,5.599759106198793912e-01,6.307867117814075497e-01,6.230545817980202017e+00
2.785714285714285587e+00,1.051867996492927615e+00,3.492846767813866937e-01,6.044954940483884126e-02,5.596225572011814808e-01,6.308421472842363764e-01,6.227067719296051074e+00
2.792857142857142705e+00,1.052296513751918239e+00,3.491350343335605233e-01,5.953688967164086354e-02,5.592693408951899814e-01,6.308966984792427901e-01,6.223590107431142826e+00
2.799999999999999822e+00,1.052718546339681316e+00,3.489877190596517020e-01,5.863382755987896211e-02,5.589162897410019371e-01,6.309503764083395083e-01,6.220113273818358657e+00
2.807142857142856940e+00,1.053134162513299943e+00,3.488427042565524494e-01,5.774027988418039409e-02,5.585634311934121188e-01,6.310031919688915414e-01,6.216637503903012174e+00
2.814285714285714057e+00,1.053543429937272569e+00,3.486999635131703412e-01,5.685616390678141507e-02,5.582107921316550314e-01,6.310551559158561474e-01,6.213163077232406906e+00
2.821428571428571175e+00,1.053946415686723981e+00,3.485594707072409149e-01,5.598139734184758715e-02,5.578583988680522188e-01,6.311062788638861498e-01,6.209690267544408115e+00
2.828571428571428292e+00,1.054343186250649600e+00,3.484212000021735811e-01,5.511589835957240308e-02,5.575062771565615360e-01,6.311565712893998370e-01,6.206219342855015420e+00
2.835714285714285410e+00,1.054733807535187085e+00,3.482851258439301212e-01,5.425958559005830684e-02,5.571544522012332745e-01,6.312060435326151131e-01,6.202750565544948635e+00
2.842857142857142971e+00,1.055118344866914581e+00,3.481512229579369899e-01,5.341237812698610560e-02,5.568029486645695858e-01,6.312547057995510080e-01,6.199284192445245978e+00
2.850000000000000089e+00,1.055496862996171847e+00,3.480194663460305926e-01,5.257419553107919169e-02,5.564517906757882049e-01,6.313025681639945486e-01,6.195820474921876375e+00
2.857142857142857206e+00,1.055869426100411568e+00,3.478898312834329820e-01,5.174495783336446886e-02,5.561010018389945797e-01,6.313496405694354330e-01,6.192359658959381008e+00
2.864285714285714324e+00,1.056236097787569106e+00,3.477622933157611951e-01,5.092458553823942663e-02,5.557506052412563013e-01,6.313959328309703967e-01,6.188901985243533410e+00
2.871428571428571441e+00,1.056596941099451792e+00,3.476368282560683975e-01,5.011299962634573057e-02,5.554006234605850523e-01,6.314414546371731607e-01,6.185447689243023461e+00
2.878571428571428559e+00,1.056952018515151970e+00,3.475134121819160593e-01,4.931012155725784246e-02,5.550510785738261843e-01,6.314862155519358478e-01,6.181997001290198135e+00
2.885714285714285676e+00,1.057301391954478254e+00,3.473920214324766054e-01,4.851587327198961241e-02,5.547019921644534834e-01,6.315302250162792008e-01,6.178550146660813702e+00
2.892857142857142794e+00,1.057645122781400326e+00,3.472726326056690960e-01,4.773017719532309661e-02,5.543533853302725634e-01,6.315734923501330478e-01,6.175107345652858015e+00
2.899999999999999911e+00,1.057983271807514170e+00,3.471552225553233284e-01,4.695295623796563733e-02,5.540052786910312221e-01,6.316160267540869011e-01,6.171668813664399345e+00
2.907142857142857029e+00,1.058315899295517726e+00,3.470397683883767459e-01,4.618413379853895939e-02,5.536576923959395380e-01,6.316578373111136901e-01,6.168234761270508848e+00
2.914285714285714146e+00,1.058643064962707214e+00,3.469262474620980474e-01,4.542363376540402287e-02,5.533106461310974833e-01,6.316989329882636284e-01,6.164805394299238905e+00
2.921428571428571264e+00,1.058964827984475221e+00,3.468146373813453254e-01,4.467138051832719725e-02,5.529641591268332768e-01,6.317393226383294369e-01,6.161380913906661760e+00
2.928571428571428381e+00,1.059281246997831660e+00,3.467049159958492943e-01,4.392729892999088642e-02,5.526182501649505863e-01,6.317790150014883643e-01,6.157961516650994227e+00
2.935714285714285499e+00,1.059592380104925624e+00,3.465970613975289383e-01,4.319131436735388491e-02,5.522729375858871359e-01,6.318180187069128984e-01,6.154547394565783591e+00
2.942857142857142616e+00,1.059898284876583441e+00,3.464910519178344139e-01,4.246335269286401204e-02,5.519282392957837180e-01,6.318563422743579405e-01,6.151138735232195565e+00
2.949999999999999734e+00,1.060199018355848954e+00,3.463868661251199299e-01,4.174334026552832533e-02,5.515841727734656086e-01,6.318939941157215578e-01,6.147735721850377644e+00
2.957142857142856851e+00,1.060494637061536016e+00,3.462844828220444371e-01,4.103120394184483349e-02,5.512407550773358311e-01,6.319309825365806432e-01,6.144338533309938732e+00
2.964285714285714413e+00,1.060785196991784307e+00,3.461838810430002966e-01,4.032687107659786718e-02,5.508980028521817118e-01,6.319673157377007078e-01,6.140947344259517493e+00
2.971428571428571530e+00,1.061070753627619823e+00,3.460850400515713132e-01,3.963026952352322746e-02,5.505559323358941715e-01,6.320030018165226915e-01,6.137562325175464295e+00
2.978571428571428648e+00,1.061351361936522020e+00,3.459879393380168033e-01,3.894132763584497170e-02,5.502145593661026401e-01,6.320380487686249049e-01,6.134183642429651862e+00
2.985714285714285765e+00,1.061627076375993184e+00,3.458925586167836963e-01,3.825997426668811124e-02,5.498738993867227087e-01,6.320724644891619892e-01,6.130811458356388854e+00
2.992857142857142883e+00,1.061897950897129794e+00,3.457988778240463912e-01,3.758613876937114823e-02,5.495339674544219566e-01,6.321062567742796734e-01,6.127445931318498573e+00
3.000000000000000000e+00,1.062164038948195888e+00,3.457068771152728148e-01,3.691975099758078305e-02,5.491947782449986271e-01,6.321394333225089923e-01,6.124087215772495263e+00
3.007142857142857117e+00,1.062425393478197533e+00,3.456165368628173473e-01,3.626074130543351093e-02,5.488563460596801447e-01,6.321720017361345256e-01,6.120735462332936194e+00
3.014285714285714235e+00,1.062682066940458192e+00,3.455278376535397822e-01,3.560904054742624475e-02,5.485186848313373664e-01,6.322039695225456502e-01,6.117390817835919314e+00
3.021428571428571352e+00,1.062934111296189865e+00,3.454407602864514870e-01,3.496458007828024545e-02,5.481818081306171209e-01,6.322353440955612580e-01,6.114053425401732689e+00
3.028571428571428470e+00,1.063181578018068896e+00,3.453552857703853229e-01,3.432729175268060123e-02,5.478457291719940336e-01,6.322661327767372663e-01,6.110723424496677936e+00
3.035714285714285587e+00,1.063424518093802451e+00,3.452713953216938747e-01,3.369710792491487777e-02,5.475104608197417511e-01,6.322963427966505900e-01,6.107400950994068545e+00
3.042857142857142705e+00,1.063662982029697890e+00,3.451890703619704404e-01,3.307396144841401320e-02,5.471760155938238945e-01,6.323259812961645743e-01,6.104086137234403964e+00
3.049999999999999822e+00,1.063897019854224135e+00,3.451082925157970549e-01,3.245778567519846947e-02,5.468424056757068552e-01,6.323550553276737762e-01,6.100779112084742550e+00
3.057142857142856940e+00,1.064126681121573492e+00,3.450290436085156620e-01,3.184851445523157604e-02,5.465096429140937628e-01,6.323835718563279862e-01,6.097480000997265392e+00
3.064285714285714057e+00,1.064352014915212585e+00,3.449513056640255981e-01,3.124608213568547121e-02,5.461777388305797398e-01,6.324115377612388178e-01,6.094188926067036327e+00
3.071428571428571175e+00,1.064573069851434406e+00,3.448750609026033365e-01,3.065042356011821179e-02,5.458467046252325483e-01,6.324389598366662035e-01,6.090906006088991020e+00
3.078571428571428292e+00,1.064789894082897037e+00,3.448002917387486543e-01,3.006147406756972534e-02,5.455165511820941893e-01,6.324658447931855720e-01,6.087631356614127576e+00
3.085714285714285410e+00,1.065002535302161935e+00,3.447269807790526164e-01,2.947916949157523489e-02,5.451872890746103373e-01,6.324921992588385944e-01,6.084365090004942189e+00
3.092857142857142971e+00,1.065211040745222215e+00,3.446551108200896496e-01,2.890344615910095047e-02,5.448589285709810603e-01,6.325180297802635021e-01,6.081107315490074328e+00
3.100000000000000089e+00,1.065415457195021398e+00,3.445846648463338768e-01,2.833424088940394991e-02,5.445314796394415957e-01,6.325433428238105282e-01,6.077858139218226263e+00
3.107142857142857206e+00,1.065615830984968149e+00,3.445156260280969329e-01,2.777149099281888897e-02,5.442049519534657431e-01,6.325681447766364762e-01,6.074617664311293908e+00
3.114285714285714324e+00,1.065812208002435479e+00,3.444479777194905390e-01,2.721513426947314018e-02,5.438793548969004243e-01,6.325924419477859661e-01,6.071385990916789765e+00
3.121428571428571441e+00,1.066004633692259285e+00,3.443817034564093937e-01,2.666510900793497146e-02,5.435546975690250804e-01,6.326162405692521418e-01,6.068163216259502946e+00
3.128571428571428559e+00,1.066193153060218224e+00,3.443167869545383786e-01,2.612135398379358819e-02,5.432309887895427902e-01,6.326395467970247211e-01,6.064949434692453067e+00
3.135714285714285676e+00,1.066377810676509608e+00,3.442532121073807461e-01,2.558380845817767590e-02,5.429082371034992249e-01,6.326623667121185068e-01,6.061744737747110534e+00
3.142857142857142794e+00,1.066558650679210407e+00,3.441909629843089014e-01,2.505241217621012942e-02,5.425864507861313246e-01,6.326847063215871314e-01,6.058549214182900045e+00
3.149999999999999911e+00,1.066735716777729603e+00,3.441300238286362223e-01,2.452710536540473468e-02,5.422656378476498062e-01,6.327065715595223683e-01,6.055362950036020209e+00
3.157142857142857029e+00,1.066909052256248103e+00,3.440703790557102515e-01,2.400782873400526124e-02,5.419458060379503950e-01,6.327279682880363465e-01,6.052186028667540185e+00
3.164285714285714146e+00,1.067078699977145773e+00,3.440120132510279261e-01,2.349452346926897417e-02,5.416269628512588863e-01,6.327489022982291100e-01,6.049018530810818639e+00
3.171428571428571264e+00,1.067244702384416932e+00,3.439549111683707361e-01,2.298713123569760472e-02,5.413091155307102609e-01,6.327693793111421883e-01,6.045860534618245019e+00
3.178571428571428381e+00,1.067407101507072964e+00,3.438990577279614214e-01,2.248559417321607454e-02,5.409922710728597428e-01,6.327894049786955133e-01,6.042712115707293385e+00
3.185714285714285499e+00,1.067565938962531602e+00,3.438444380146402635e-01,2.198985489530325133e-02,5.406764362321303530e-01,6.328089848846134569e-01,6.039573347205917209e+00
3.192857142857142616e+00,1.067721255959991788e+00,3.437910372760629718e-01,2.149985648707444796e-02,5.403616175251956255e-01,6.328281245453326598e-01,6.036444299797288693e+00
3.199999999999999734e+00,1.067873093303796761e+00,3.437388409209172213e-01,2.101554250331842330e-02,5.400478212352960439e-01,6.328468294108986480e-01,6.033325041763859531e+00
3.207142857142856851e+00,1.068021491396780709e+00,3.436878345171602289e-01,2.053685696649115364e-02,5.397350534164970792e-01,6.328651048658484601e-01,6.030215639030819474e+00
3.214285714285713969e+00,1.068166490243602773e+00,3.436380037902747042e-01,2.006374436466706185e-02,5.394233198978793942e-01,6.328829562300792855e-01,6.027116155208873671e+00
3.221428571428571530e+00,1.068308129454064614e+00,3.435893346215458388e-01,1.959614964945060114e-02,5.391126262876714259e-01,6.329003887597041134e-01,6.024026651636417817e+00
3.228571428571428648e+00,1.068446448246414660e+00,3.435418130463558373e-01,1.913401823384849529e-02,5.388029779773182426e-01,6.329174076478942812e-01,6.020947187421076485e+00
3.235714285714285765e+00,1.068581485450635471e+00,3.434954252524985985e-01,1.867729599010583413e-02,5.384943801454925572e-01,6.329340180257108095e-01,6.017877819480636603e+00
3.242857142857142883e+00,1.068713279511716019e+00,3.434501575785128269e-01,1.822592924750641996e-02,5.381868377620432353e-01,6.329502249629201938e-01,6.014818602583352991e+00
3.250000000000000000e+00,1.068841868492909075e+00,3.434059965120333513e-01,1.777986479013889468e-02,5.378803555918877377e-01,6.329660334688007595e-01,6.011769589387678359e+00
3.257142857142857117e+00,1.068967290078972399e+00,3.433629286881609843e-01,1.733904985463188830e-02,5.375749381988440545e-01,6.329814484929359164e-01,6.008730830481376906e+00
3.264285714285714235e+00,1.069089581579389270e+00,3.433209408878520330e-01,1.690343212785683918e-02,5.372705899494064630e-01,6.329964749259950896e-01,6.005702374420059719e+00
3.271428571428571352e+00,1.069208779931581477e+00,3.432800200363226306e-01,1.647295974460250001e-02,5.369673150164637754e-01,6.330111176005033258e-01,6.002684267765141080e+00
3.278571428571428470e+00,1.069324921704095877e+00,3.432401532014740519e-01,1.604758128522097704e-02,5.366651173829617427e-01,6.330253812915997980e-01,5.999676555121217447e+00
3.285714285714285587e+00,1.069438043099781854e+00,3.432013275923334050e-01,1.562724577324782482e-02,5.363640008455103914e-01,6.330392707177843192e-01,5.996679279172887789e+00
3.292857142857142705e+00,1.069548179958945244e+00,3.431635305575132522e-01,1.521190267299592572e-02,5.360639690179351824e-01,6.330527905416534207e-01,5.993692480721005467e+00
3.299999999999999822e+00,1.069655367762490705e+00,3.431267495836869963e-01,1.480150188712640522e-02,5.357650253347751024e-01,6.330659453706246609e-01,5.990716198718375907e+00
3.307142857142856940e+00,1.069759641635043446e+00,3.430909722940821416e-01,1.439599375419637131e-02,5.354671730547276853e-01,6.330787397576518316e-01,5.987750470304928463e+00
3.314285714285714057e+00,1.069861036348051853e+00,3.430561864469909295e-01,1.399532904618531332e-02,5.351704152640398560e-01,6.330911782019275069e-01,5.984795330842326067e+00
3.321428571428571175e+00,1.069959586322878353e+00,3.430223799342953517e-01,1.359945896600102400e-02,5.348747548798478135e-01,6.331032651495764885e-01,5.981850813948054402e+00
3.328571428571428292e+00,1.070055325633863852e+00,3.429895407800119256e-01,1.320833514496742335e-02,5.345801946534650684e-01,6.331150049943388147e-01,5.978916951528988832e+00
3.335714285714285410e+00,1.070148288011382842e+00,3.429576571388493478e-01,1.282190964029322061e-02,5.342867371736187421e-01,6.331264020782436663e-01,5.975993773814431087e+00
3.342857142857142971e+00,1.070238506844874538e+00,3.429267172947845221e-01,1.244013493252442600e-02,5.339943848696379058e-01,6.331374606922708370e-01,5.973081309388649451e+00
3.350000000000000089e+00,1.070326015185858015e+00,3.428967096596535202e-01,1.206296392298158472e-02,5.337031400145896276e-01,6.331481850770050990e-01,5.970179585222901153e+00
3.357142857142857206e+00,1.070410845750926709e+00,3.428676227717588620e-01,1.169034993118103251e-02,5.334130047283671683e-01,6.331585794232807984e-01,5.967288626706952925e+00
3.364285714285714324e+00,1.070493030924729805e+00,3.428394452944912296e-01,1.132224669224413463e-02,5.331239809807319929e-01,6.331686478728144607e-01,5.964408457680134390e+00
3.371428571428571441e+00,1.070572602762928316e+00,3.428121660149677785e-01,1.095860835429292475e-02,5.328360705943039344e-01,6.331783945188318441e-01,5.961539100461870966e+00
3.378571428571428559e+00,1.070649592995138510e+00,3.427857738426846046e-01,1.059938947583366313e-02,5.325492752475078362e-01,6.331878234066834477e-01,5.958680575881762032e+00
3.385714285714285676e+00,1.070724033027850464e+00,3.427602578081855311e-01,1.024454502313143327e-02,5.322635964774722339e-01,6.331969385344514700e-01,5.955832903309174142e+00
3.392857142857142794e+00,1.070795953947335066e+00,3.427356070617439965e-01,9.894030367572375154e-03,5.319790356828818512e-01,6.332057438535492189e-01,5.952996100682367953e+00
3.399999999999999911e+00,1.070865386522524831e+00,3.427118108720614287e-01,9.547801283019864346e-03,5.316955941267866859e-01,6.332142432693099732e-01,5.950170184537177498e+00
3.407142857142857029e+00,1.070932361207881378e+00,3.426888586249786095e-01,9.205813943160069332e-03,5.314132729393635790e-01,6.332224406415689621e-01,5.947355170035205418e+00
3.414285714285714146e+00,1.070996908146242266e+00,3.426667398222021932e-01,8.868024918841897059e-03,5.311320731206370382e-01,6.332303397852366844e-01,5.944551070991606956e+00
